postcode,area_source_id,relationship_type,is_primary
01000,my:subdistrict:state:perlis:jejawi,served_by,true
01007,my:state:perlis,served_by,true
01009,my:state:perlis,served_by,true
01500,my:state:perlis,served_by,true
01502,my:state:perlis,served_by,true
01503,my:state:perlis,served_by,true
01504,my:state:perlis,served_by,true
01505,my:state:perlis,served_by,true
01506,my:state:perlis,served_by,true
01508,my:state:perlis,served_by,true
01512,my:state:perlis,served_by,true
01514,my:state:perlis,served_by,true
01516,my:state:perlis,served_by,true
01517,my:state:perlis,served_by,true
01518,my:state:perlis,served_by,true
01524,my:state:perlis,served_by,true
01529,my:state:perlis,served_by,true
01532,my:state:perlis,served_by,true
01538,my:state:perlis,served_by,true
01540,my:state:perlis,served_by,true
01546,my:state:perlis,served_by,true
01550,my:state:perlis,served_by,true
01551,my:state:perlis,served_by,true
01556,my:state:perlis,served_by,true
01560,my:state:perlis,served_by,true
01564,my:state:perlis,served_by,true
01570,my:state:perlis,served_by,true
01572,my:state:perlis,served_by,true
01576,my:state:perlis,served_by,true
01578,my:state:perlis,served_by,true
01582,my:state:perlis,served_by,true
01586,my:state:perlis,served_by,true
01590,my:state:perlis,served_by,true
01592,my:state:perlis,served_by,true
01594,my:state:perlis,served_by,true
01596,my:state:perlis,served_by,true
01598,my:state:perlis,served_by,true
01600,my:state:perlis,served_by,true
01604,my:state:perlis,served_by,true
01606,my:state:perlis,served_by,true
01608,my:state:perlis,served_by,true
01609,my:state:perlis,served_by,true
01610,my:state:perlis,served_by,true
01612,my:state:perlis,served_by,true
01614,my:state:perlis,served_by,true
01620,my:state:perlis,served_by,true
01622,my:state:perlis,served_by,true
01626,my:state:perlis,served_by,true
01628,my:state:perlis,served_by,true
01630,my:state:perlis,served_by,true
01632,my:state:perlis,served_by,true
01634,my:state:perlis,served_by,true
01644,my:state:perlis,served_by,true
01646,my:state:perlis,served_by,true
01648,my:state:perlis,served_by,true
01660,my:state:perlis,served_by,true
01664,my:state:perlis,served_by,true
01670,my:state:perlis,served_by,true
01672,my:state:perlis,served_by,true
01673,my:state:perlis,served_by,true
