country_code,code
RO,010011
RO,010012
RO,010013
RO,010014
RO,010015
RO,010016
RO,010017
RO,010018
RO,010019
RO,010021
RO,010022
RO,010023
RO,010024
RO,010025
RO,010026
RO,010027
RO,010028
RO,010031
RO,010032
RO,010033
RO,010034
RO,010035
RO,010036
RO,010037
RO,010038
RO,010039
RO,010041
RO,010042
RO,010043
RO,010044
RO,010045
RO,010046
RO,010051
RO,010052
RO,010053
RO,010054
RO,010055
RO,010056
RO,010061
RO,010062
RO,010063
RO,010064
RO,010065
RO,010066
RO,010067
RO,010068
RO,010069
RO,010071
RO,010072
RO,010073
RO,010074
RO,010081
RO,010082
RO,010083
RO,010084
RO,010085
RO,010086
RO,010091
RO,010092
RO,010093
RO,010094
RO,010095
RO,010096
RO,010097
RO,010098
RO,010099
RO,010101
RO,010102
RO,010103
RO,010104
RO,010105
RO,010106
RO,010107
RO,010108
RO,010109
RO,010111
RO,010112
RO,010113
RO,010114
RO,010115
RO,010116
RO,010117
RO,010118
RO,010119
RO,010121
RO,010122
RO,010123
RO,010124
RO,010125
RO,010126
RO,010131
RO,010132
RO,010133
RO,010134
RO,010135
RO,010136
RO,010137
RO,010138
RO,010139
RO,010141
RO,010142
RO,010143
RO,010144
RO,010145
RO,010146
RO,010147
RO,010148
RO,010149
RO,010151
RO,010152
RO,010153
RO,010154
RO,010155
RO,010156
RO,010157
RO,010158
RO,010159
RO,010161
RO,010162
RO,010163
RO,010164
RO,010165
RO,010166
RO,010167
RO,010168
RO,010169
RO,010171
RO,010172
RO,010173
RO,010174
RO,010175
RO,010176
RO,010177
RO,010178
RO,010179
RO,010181
RO,010182
RO,010183
RO,010184
RO,010185
RO,010186
RO,010187
RO,010188
RO,010191
RO,010192
RO,010193
RO,010194
RO,010195
RO,010196
RO,010197
RO,010198
RO,010201
RO,010202
RO,010203
RO,010204
RO,010205
RO,010206
RO,010207
RO,010208
RO,010209
RO,010211
RO,010212
RO,010213
RO,010214
RO,010215
RO,010216
RO,010217
RO,010218
RO,010219
RO,010221
RO,010222
RO,010223
RO,010224
RO,010225
RO,010226
RO,010231
RO,010232
